name_a,name_b,severity,sources
Saquinavir,Ranolazine,severe,ndf-rt+openfda(a_in_b_label)
Saquinavir,Darunavir,moderate,ndf-rt+openfda(a_in_b_label)
Saquinavir,Saxagliptin,reported,ndf-rt+openfda(a_in_b_label)
Saquinavir,Cabazitaxel,moderate,ndf-rt+openfda(a_in_b_label)
Saquinavir,Ticagrelor,reported,ndf-rt+openfda(a_in_b_label)
Nisoldipine,Fosphenytoin,moderate,ndf-rt+openfda(a_in_b_label)
Ritonavir,Docetaxel,moderate,ndf-rt+openfda(a_in_b_label)
Ritonavir,Rifapentine,severe,ndf-rt+openfda(b_in_a_label)
Ritonavir,Efavirenz,moderate,ndf-rt+openfda(a_in_b_label)
Ritonavir,Trastuzumab,reported,ndf-rt+openfda(a_in_b_label)
Ritonavir,Amprenavir,moderate,ndf-rt+openfda(b_in_a_label)
Ritonavir,Sirolimus,reported,ndf-rt+openfda(a_in_b_label)
Ritonavir,Mifepristone,moderate,ndf-rt+openfda(a_in_b_label)
Ritonavir,Bosentan,reported,ndf-rt+openfda(b_in_a_label)
Ritonavir,Etonogestrel,reported,ndf-rt+openfda(a_in_b_label)
Ritonavir,Voriconazole,severe,ndf-rt+openfda(a_in_b_label)
Ritonavir,Eplerenone,severe,ndf-rt+openfda(a_in_b_label)
Ritonavir,Aripiprazole,moderate,ndf-rt+openfda(b_in_a_label)
Ritonavir,Eletriptan,severe,ndf-rt+openfda(a_in_b_label)
Ritonavir,Alfuzosin,severe,ndf-rt+openfda(a_in_b_label)
Ritonavir,Vardenafil,moderate,ndf-rt+openfda(a_in_b_label)
Ritonavir,Rosuvastatin,reported,ndf-rt+openfda(a_in_b_label)
Ritonavir,Fosamprenavir,moderate,ndf-rt+openfda(a_in_b_label)
Ritonavir,Tadalafil,moderate,ndf-rt+openfda(a_in_b_label)
Ritonavir,Erlotinib,moderate,ndf-rt+openfda(a_in_b_label)
Ritonavir,Ergotamine,severe,ndf-rt+openfda(a_in_b_label)
Ritonavir,Salmeterol,severe,ndf-rt+openfda(a_in_b_label)
Ritonavir,Irinotecan,moderate,ndf-rt+openfda(a_in_b_label)
Ritonavir,Atorvastatin,severe,ndf-rt+openfda(a_in_b_label)
Ritonavir,Nelfinavir,reported,ndf-rt+openfda(a_in_b_label)
Ritonavir,Tamsulosin,moderate,ndf-rt+openfda(a_in_b_label)
Ritonavir,Quetiapine,moderate,ndf-rt+openfda(a_in_b_label)
Ritonavir,Toremifene,reported,ndf-rt+openfda(a_in_b_label)
Ritonavir,Sildenafil,reported,ndf-rt+openfda(a_in_b_label)
Ritonavir,Tolterodine,moderate,ndf-rt+openfda(a_in_b_label)
Ritonavir,Darifenacin,moderate,ndf-rt+openfda(a_in_b_label)
Ritonavir,Eszopiclone,reported,ndf-rt+openfda(a_in_b_label)
Ritonavir,Deferasirox,reported,ndf-rt+openfda(a_in_b_label)
Ritonavir,Ranolazine,severe,ndf-rt+openfda(a_in_b_label)
Ritonavir,Dasatinib,severe,ndf-rt+openfda(b_in_a_label)
Ritonavir,Maraviroc,severe,ndf-rt+openfda(a_in_b_label)
Ritonavir,Nilotinib,severe,ndf-rt+openfda(b_in_a_label)
Ritonavir,Etravirine,reported,ndf-rt+openfda(a_in_b_label)
Ritonavir,Silodosin,severe,ndf-rt+openfda(a_in_b_label)
Ritonavir,Everolimus,severe,ndf-rt+openfda(a_in_b_label)
Ritonavir,Iloperidone,moderate,ndf-rt+openfda(b_in_a_label)
Ritonavir,Tolvaptan,severe,ndf-rt+openfda(b_in_a_label)
Ritonavir,Dronedarone,severe,ndf-rt+openfda(a_in_b_label)
Ritonavir,Saxagliptin,reported,ndf-rt+openfda(a_in_b_label)
Ritonavir,Pitavastatin,moderate,ndf-rt+openfda(b_in_a_label)
Ritonavir,Cabazitaxel,moderate,ndf-rt+openfda(a_in_b_label)
Ritonavir,Lurasidone,severe,ndf-rt+openfda(a_in_b_label)
Ritonavir,Boceprevir,severe,ndf-rt+openfda(b_in_a_label)
Ritonavir,Rivaroxaban,moderate,ndf-rt+openfda(a_in_b_label)
Ritonavir,Ticagrelor,reported,ndf-rt+openfda(a_in_b_label)
Ritonavir,Ivacaftor,severe,ndf-rt+openfda(b_in_a_label)
Trandolapril,Sirolimus,moderate,ndf-rt+openfda(b_in_a_label)
Trandolapril,Aliskiren,moderate,ndf-rt+openfda(b_in_a_label)
Trandolapril,Temsirolimus,moderate,ndf-rt+openfda(b_in_a_label)
Trandolapril,Everolimus,moderate,ndf-rt+openfda(b_in_a_label)
Cidofovir,Tenofovir,moderate,ndf-rt+openfda(a_in_b_label)
Mirtazapine,Linezolid,severe,ndf-rt+openfda(b_in_a_label)
Iodixanol,Metformin,moderate,ndf-rt+openfda(b_in_a_label)
Sparfloxacin,Ziprasidone,reported,ndf-rt+openfda(a_in_b_label)
Valsartan,Aliskiren,moderate,ndf-rt+openfda(b_in_a_label)
Nevirapine,Etonogestrel,reported,ndf-rt+openfda(a_in_b_label)
Nevirapine,Fosamprenavir,severe,ndf-rt+openfda(a_in_b_label)
Nevirapine,Indinavir,moderate,ndf-rt+openfda(b_in_a_label)
Nevirapine,Nelfinavir,reported,ndf-rt+openfda(a_in_b_label)
Nevirapine,Atazanavir,severe,ndf-rt+openfda(a_in_b_label)
Nevirapine,Maraviroc,reported,ndf-rt+openfda(b_in_a_label)
Nevirapine,Etravirine,reported,ndf-rt+openfda(a_in_b_label)
Nevirapine,Boceprevir,reported,ndf-rt+openfda(b_in_a_label)
Nevirapine,Telaprevir,reported,ndf-rt+openfda(b_in_a_label)
Levofloxacin,Toremifene,moderate,ndf-rt+openfda(a_in_b_label)
Zileuton,Tizanidine,severe,ndf-rt+openfda(a_in_b_label)
Tizanidine,Etonogestrel,reported,ndf-rt+openfda(a_in_b_label)
Tizanidine,Fluvoxamine,reported,ndf-rt+openfda(a_in_b_label)
Tizanidine,Deferasirox,reported,ndf-rt+openfda(a_in_b_label)
Tizanidine,Vemurafenib,reported,ndf-rt+openfda(a_in_b_label)
Topiramate,Etonogestrel,moderate,ndf-rt+openfda(a_in_b_label)
Topiramate,Ulipristal,moderate,ndf-rt+openfda(a_in_b_label)
Sumatriptan,Citalopram,reported,ndf-rt+openfda(a_in_b_label)
Sumatriptan,Ergotamine,severe,ndf-rt+openfda(b_in_a_label)
Sumatriptan,Fluvoxamine,moderate,ndf-rt+openfda(a_in_b_label)
Sumatriptan,Tramadol,moderate,ndf-rt+openfda(b_in_a_label)
Sumatriptan,Escitalopram,moderate,ndf-rt+openfda(a_in_b_label)
Irbesartan,Aliskiren,reported,ndf-rt+openfda(b_in_a_label)
Zolmitriptan,Ergotamine,severe,ndf-rt+openfda(b_in_a_label)
Fenofibrate,Rosuvastatin,moderate,ndf-rt+openfda(a_in_b_label)
Fenofibrate,Atorvastatin,reported,ndf-rt+openfda(a_in_b_label)
Capecitabine,Fosphenytoin,moderate,ndf-rt+openfda(a_in_b_label)
Rituximab,Certolizumab Pegol,moderate,ndf-rt+openfda(a_in_b_label)
Repaglinide,Mifepristone,moderate,ndf-rt+openfda(a_in_b_label)
Repaglinide,Clopidogrel,reported,ndf-rt+openfda(a_in_b_label)
Rizatriptan,Ergotamine,severe,ndf-rt+openfda(b_in_a_label)
Infliximab,Anakinra,severe,ndf-rt+openfda(b_in_a_label)
Infliximab,Abatacept,severe,ndf-rt+openfda(b_in_a_label)
Infliximab,Tocilizumab,severe,ndf-rt+openfda(b_in_a_label)
Rifapentine,Sirolimus,moderate,ndf-rt+openfda(a_in_b_label)
Rifapentine,Erlotinib,reported,ndf-rt+openfda(a_in_b_label)
Rifapentine,Ranolazine,severe,ndf-rt+openfda(a_in_b_label)
Rifapentine,Darunavir,severe,ndf-rt+openfda(a_in_b_label)
Rifapentine,Etravirine,severe,ndf-rt+openfda(a_in_b_label)
Rifapentine,Rilpivirine,severe,ndf-rt+openfda(a_in_b_label)
Rifapentine,Axitinib,reported,ndf-rt+openfda(a_in_b_label)
Citalopram,Moxifloxacin,severe,ndf-rt+openfda(b_in_a_label)
Citalopram,Gatifloxacin,reported,ndf-rt+openfda(b_in_a_label)
Citalopram,Linezolid,severe,ndf-rt+openfda(b_in_a_label)
Citalopram,Esomeprazole,moderate,ndf-rt+openfda(a_in_b_label)
Citalopram,Fluvoxamine,reported,ndf-rt+openfda(b_in_a_label)
Citalopram,Tramadol,severe,ndf-rt+openfda(b_in_a_label)
Efavirenz,Etonogestrel,reported,ndf-rt+openfda(a_in_b_label)
Efavirenz,Voriconazole,severe,ndf-rt+openfda(a_in_b_label)
Efavirenz,Fosamprenavir,severe,ndf-rt+openfda(a_in_b_label)
Efavirenz,Indinavir,reported,ndf-rt+openfda(b_in_a_label)
Efavirenz,Fosphenytoin,moderate,ndf-rt+openfda(a_in_b_label)
Efavirenz,Nelfinavir,moderate,ndf-rt+openfda(b_in_a_label)
Efavirenz,Atazanavir,moderate,ndf-rt+openfda(a_in_b_label)
Efavirenz,Posaconazole,moderate,ndf-rt+openfda(a_in_b_label)
Efavirenz,Maraviroc,severe,ndf-rt+openfda(a_in_b_label)
Efavirenz,Etravirine,reported,ndf-rt+openfda(a_in_b_label)
Efavirenz,Boceprevir,moderate,ndf-rt+openfda(b_in_a_label)
Efavirenz,Axitinib,severe,ndf-rt+openfda(a_in_b_label)
Etanercept,Anakinra,severe,ndf-rt+openfda(a_in_b_label)
Etanercept,Varicella,moderate,ndf-rt+openfda(b_in_a_label)
Etanercept,Abatacept,severe,ndf-rt+openfda(b_in_a_label)
Trastuzumab,Epirubicin,moderate,ndf-rt+openfda(a_in_b_label)
Trastuzumab,Voriconazole,reported,ndf-rt+openfda(b_in_a_label)
Trastuzumab,Telithromycin,reported,ndf-rt+openfda(b_in_a_label)
Trastuzumab,Indinavir,reported,ndf-rt+openfda(b_in_a_label)
Trastuzumab,Nelfinavir,reported,ndf-rt+openfda(b_in_a_label)
Trastuzumab,Atazanavir,reported,ndf-rt+openfda(b_in_a_label)
Sevelamer Hydrochloride,Levothyroxine,reported,ndf-rt+openfda(b_in_a_label)
Celecoxib,Pemetrexed,severe,ndf-rt+openfda(b_in_a_label)
Telmisartan,Aliskiren,moderate,ndf-rt+openfda(b_in_a_label)
Modafinil,Axitinib,severe,ndf-rt+openfda(a_in_b_label)
Candesartan,Aliskiren,reported,ndf-rt+openfda(b_in_a_label)
Cilostazol,Esomeprazole,moderate,ndf-rt+openfda(a_in_b_label)
Cilostazol,Anagrelide,moderate,ndf-rt+openfda(a_in_b_label)
Amprenavir,Bosentan,reported,ndf-rt+openfda(a_in_b_label)
Amprenavir,Etonogestrel,reported,ndf-rt+openfda(a_in_b_label)
Amprenavir,Everolimus,moderate,ndf-rt+openfda(a_in_b_label)
Rabeprazole,Mycophenolic Acid,reported,ndf-rt+openfda(b_in_a_label)
Rabeprazole,Erlotinib,moderate,ndf-rt+openfda(b_in_a_label)
Rabeprazole,Nelfinavir,moderate,ndf-rt+openfda(b_in_a_label)
Rabeprazole,Clopidogrel,moderate,ndf-rt+openfda(b_in_a_label)
Rabeprazole,Atazanavir,moderate,ndf-rt+openfda(b_in_a_label)
Rabeprazole,Dasatinib,moderate,ndf-rt+openfda(b_in_a_label)
Rabeprazole,Mycophenolate,moderate,ndf-rt+openfda(b_in_a_label)
Rabeprazole,Nilotinib,moderate,ndf-rt+openfda(b_in_a_label)
Rabeprazole,Rilpivirine,severe,ndf-rt+openfda(a_in_b_label)
Sirolimus,Mifepristone,severe,ndf-rt+openfda(a_in_b_label)
Sirolimus,Voriconazole,severe,ndf-rt+openfda(a_in_b_label)
Sirolimus,Fosamprenavir,severe,ndf-rt+openfda(a_in_b_label)
Sirolimus,Telithromycin,moderate,ndf-rt+openfda(b_in_a_label)
Sirolimus,Indinavir,reported,ndf-rt+openfda(b_in_a_label)
Sirolimus,Nelfinavir,reported,ndf-rt+openfda(a_in_b_label)
Sirolimus,Atazanavir,moderate,ndf-rt+openfda(a_in_b_label)
Sirolimus,Darunavir,moderate,ndf-rt+openfda(a_in_b_label)
Sirolimus,Posaconazole,severe,ndf-rt+openfda(a_in_b_label)
Sirolimus,Etravirine,moderate,ndf-rt+openfda(a_in_b_label)
Sirolimus,Boceprevir,reported,ndf-rt+openfda(b_in_a_label)
Sirolimus,Telaprevir,reported,ndf-rt+openfda(b_in_a_label)
Sirolimus,Ivacaftor,moderate,ndf-rt+openfda(a_in_b_label)
Perindopril,Aliskiren,reported,ndf-rt+openfda(b_in_a_label)
Moxifloxacin,Ziprasidone,reported,ndf-rt+openfda(a_in_b_label)
Moxifloxacin,Anagrelide,moderate,ndf-rt+openfda(a_in_b_label)
Gatifloxacin,Ziprasidone,reported,ndf-rt+openfda(a_in_b_label)
Alosetron,Fluvoxamine,severe,ndf-rt+openfda(a_in_b_label)
Oxcarbazepine,Etonogestrel,moderate,ndf-rt+openfda(a_in_b_label)
Oxcarbazepine,Fosphenytoin,moderate,ndf-rt+openfda(a_in_b_label)
Oxcarbazepine,Ulipristal,moderate,ndf-rt+openfda(a_in_b_label)
Oxcarbazepine,Rilpivirine,severe,ndf-rt+openfda(a_in_b_label)
Dofetilide,Ziprasidone,reported,ndf-rt+openfda(a_in_b_label)
Dofetilide,Megestrol,severe,ndf-rt+openfda(b_in_a_label)
Dofetilide,Metformin,severe,ndf-rt+openfda(b_in_a_label)
Dofetilide,Toremifene,moderate,ndf-rt+openfda(a_in_b_label)
Meloxicam,Pemetrexed,severe,ndf-rt+openfda(b_in_a_label)
Pantoprazole,Mycophenolic Acid,moderate,ndf-rt+openfda(a_in_b_label)
Pantoprazole,Erlotinib,moderate,ndf-rt+openfda(b_in_a_label)
Pantoprazole,Nelfinavir,moderate,ndf-rt+openfda(b_in_a_label)
Pantoprazole,Clopidogrel,moderate,ndf-rt+openfda(a_in_b_label)
Pantoprazole,Atazanavir,moderate,ndf-rt+openfda(b_in_a_label)
Pantoprazole,Dasatinib,moderate,ndf-rt+openfda(b_in_a_label)
Pantoprazole,Mycophenolate,moderate,ndf-rt+openfda(a_in_b_label)
Pantoprazole,Nilotinib,moderate,ndf-rt+openfda(b_in_a_label)
Pantoprazole,Rilpivirine,severe,ndf-rt+openfda(a_in_b_label)
Linezolid,Dexmethylphenidate,severe,ndf-rt+openfda(a_in_b_label)
Linezolid,Duloxetine,severe,ndf-rt+openfda(a_in_b_label)
Linezolid,Venlafaxine,severe,ndf-rt+openfda(a_in_b_label)
Linezolid,Fluvoxamine,severe,ndf-rt+openfda(a_in_b_label)
Linezolid,Tramadol,moderate,ndf-rt+openfda(a_in_b_label)
Linezolid,Remifentanil,moderate,ndf-rt+openfda(a_in_b_label)
Linezolid,Escitalopram,severe,ndf-rt+openfda(a_in_b_label)
Linezolid,Atomoxetine,severe,ndf-rt+openfda(a_in_b_label)
Linezolid,Milnacipran,severe,ndf-rt+openfda(a_in_b_label)
Linezolid,Lisdexamfetamine,moderate,ndf-rt+openfda(a_in_b_label)
Linezolid,Desvenlafaxine,severe,ndf-rt+openfda(a_in_b_label)
Linezolid,Tapentadol,moderate,ndf-rt+openfda(a_in_b_label)
Linezolid,Vilazodone,severe,ndf-rt+openfda(a_in_b_label)
Colesevelam,Deferasirox,reported,ndf-rt+openfda(a_in_b_label)
Mifepristone,Voriconazole,moderate,ndf-rt+openfda(b_in_a_label)
Mifepristone,Telithromycin,moderate,ndf-rt+openfda(b_in_a_label)
Mifepristone,Ergotamine,severe,ndf-rt+openfda(b_in_a_label)
Mifepristone,Indinavir,moderate,ndf-rt+openfda(b_in_a_label)
Mifepristone,Nelfinavir,moderate,ndf-rt+openfda(b_in_a_label)
Mifepristone,Conivaptan,moderate,ndf-rt+openfda(b_in_a_label)
Mifepristone,Posaconazole,moderate,ndf-rt+openfda(b_in_a_label)
Ziprasidone,Dolasetron,severe,ndf-rt+openfda(b_in_a_label)
Imatinib,Fosphenytoin,reported,ndf-rt+openfda(b_in_a_label)
Esomeprazole,Mycophenolic Acid,reported,ndf-rt+openfda(b_in_a_label)
Esomeprazole,Erlotinib,severe,ndf-rt+openfda(b_in_a_label)
Esomeprazole,Nelfinavir,moderate,ndf-rt+openfda(b_in_a_label)
Esomeprazole,Clopidogrel,moderate,ndf-rt+openfda(a_in_b_label)
Esomeprazole,Atazanavir,moderate,ndf-rt+openfda(b_in_a_label)
Esomeprazole,Dasatinib,severe,ndf-rt+openfda(b_in_a_label)
Esomeprazole,Mycophenolate,moderate,ndf-rt+openfda(b_in_a_label)
Esomeprazole,Posaconazole,moderate,ndf-rt+openfda(a_in_b_label)
Esomeprazole,Nilotinib,severe,ndf-rt+openfda(b_in_a_label)
Esomeprazole,Pazopanib,moderate,ndf-rt+openfda(a_in_b_label)
Esomeprazole,Rilpivirine,severe,ndf-rt+openfda(a_in_b_label)
Almotriptan,Ergotamine,severe,ndf-rt+openfda(b_in_a_label)
Tenofovir,Adefovir,moderate,ndf-rt+openfda(b_in_a_label)
Tenofovir,Atazanavir,reported,ndf-rt+openfda(a_in_b_label)
Anakinra,Adalimumab,moderate,ndf-rt+openfda(a_in_b_label)
Anakinra,Certolizumab Pegol,moderate,ndf-rt+openfda(a_in_b_label)
Anakinra,Golimumab,moderate,ndf-rt+openfda(a_in_b_label)
Bosentan,Etonogestrel,moderate,ndf-rt+openfda(a_in_b_label)
Bosentan,Fosamprenavir,moderate,ndf-rt+openfda(a_in_b_label)
Bosentan,Nelfinavir,moderate,ndf-rt+openfda(a_in_b_label)
Bosentan,Sildenafil,severe,ndf-rt+openfda(a_in_b_label)
Bosentan,Atazanavir,severe,ndf-rt+openfda(a_in_b_label)
Bosentan,Ulipristal,moderate,ndf-rt+openfda(a_in_b_label)
Bosentan,Axitinib,severe,ndf-rt+openfda(a_in_b_label)
Etonogestrel,Nelfinavir,reported,ndf-rt+openfda(b_in_a_label)
Etonogestrel,Atazanavir,reported,ndf-rt+openfda(b_in_a_label)
Etonogestrel,Tipranavir,reported,ndf-rt+openfda(b_in_a_label)
Etonogestrel,Rufinamide,moderate,ndf-rt+openfda(b_in_a_label)
Etonogestrel,Darunavir,reported,ndf-rt+openfda(b_in_a_label)
Etonogestrel,Boceprevir,reported,ndf-rt+openfda(b_in_a_label)
Etonogestrel,Telaprevir,reported,ndf-rt+openfda(b_in_a_label)
Frovatriptan,Ergotamine,severe,ndf-rt+openfda(b_in_a_label)
Voriconazole,Eplerenone,severe,ndf-rt+openfda(b_in_a_label)
Voriconazole,Erlotinib,reported,ndf-rt+openfda(a_in_b_label)
Voriconazole,Ergotamine,severe,ndf-rt+openfda(b_in_a_label)
Voriconazole,Irinotecan,moderate,ndf-rt+openfda(a_in_b_label)
Voriconazole,Fosphenytoin,moderate,ndf-rt+openfda(a_in_b_label)
Voriconazole,Atorvastatin,moderate,ndf-rt+openfda(a_in_b_label)
Voriconazole,Toremifene,reported,ndf-rt+openfda(a_in_b_label)
Voriconazole,Sunitinib,moderate,ndf-rt+openfda(b_in_a_label)
Voriconazole,Dasatinib,moderate,ndf-rt+openfda(b_in_a_label)
Voriconazole,Nilotinib,moderate,ndf-rt+openfda(b_in_a_label)
Voriconazole,Etravirine,moderate,ndf-rt+openfda(a_in_b_label)
Voriconazole,Everolimus,severe,ndf-rt+openfda(a_in_b_label)
Voriconazole,Tolvaptan,severe,ndf-rt+openfda(b_in_a_label)
Voriconazole,Dronedarone,severe,ndf-rt+openfda(a_in_b_label)
Voriconazole,Cabazitaxel,moderate,ndf-rt+openfda(a_in_b_label)
Voriconazole,Lurasidone,severe,ndf-rt+openfda(a_in_b_label)
Voriconazole,Vilazodone,moderate,ndf-rt+openfda(a_in_b_label)
Voriconazole,Ticagrelor,reported,ndf-rt+openfda(a_in_b_label)
Voriconazole,Axitinib,moderate,ndf-rt+openfda(b_in_a_label)
Voriconazole,Ivacaftor,moderate,ndf-rt+openfda(a_in_b_label)
Eplerenone,Nelfinavir,severe,ndf-rt+openfda(b_in_a_label)
Adalimumab,Abatacept,moderate,ndf-rt+openfda(b_in_a_label)
Eletriptan,Ergotamine,severe,ndf-rt+openfda(b_in_a_label)
Eletriptan,Nelfinavir,severe,ndf-rt+openfda(b_in_a_label)
Alfuzosin,Vardenafil,moderate,ndf-rt+openfda(a_in_b_label)
Alfuzosin,Fosamprenavir,severe,ndf-rt+openfda(a_in_b_label)
Alfuzosin,Tadalafil,moderate,ndf-rt+openfda(a_in_b_label)
Alfuzosin,Nelfinavir,severe,ndf-rt+openfda(a_in_b_label)
Alfuzosin,Atazanavir,severe,ndf-rt+openfda(a_in_b_label)
Vardenafil,Fosamprenavir,reported,ndf-rt+openfda(a_in_b_label)
Vardenafil,Indinavir,moderate,ndf-rt+openfda(b_in_a_label)
Vardenafil,Nelfinavir,moderate,ndf-rt+openfda(a_in_b_label)
Vardenafil,Tamsulosin,moderate,ndf-rt+openfda(b_in_a_label)
Vardenafil,Atazanavir,severe,ndf-rt+openfda(a_in_b_label)
Vardenafil,Darunavir,severe,ndf-rt+openfda(a_in_b_label)
Rosuvastatin,Fosamprenavir,moderate,ndf-rt+openfda(a_in_b_label)
Rosuvastatin,Nelfinavir,moderate,ndf-rt+openfda(a_in_b_label)
Rosuvastatin,Atazanavir,severe,ndf-rt+openfda(a_in_b_label)
Rosuvastatin,Tipranavir,moderate,ndf-rt+openfda(b_in_a_label)
Rosuvastatin,Darunavir,severe,ndf-rt+openfda(a_in_b_label)
Rosuvastatin,Eltrombopag,moderate,ndf-rt+openfda(a_in_b_label)
Rosuvastatin,Fenofibric Acid,moderate,ndf-rt+openfda(b_in_a_label)
Fosamprenavir,Tadalafil,reported,ndf-rt+openfda(b_in_a_label)
Fosamprenavir,Ergonovine,severe,ndf-rt+openfda(b_in_a_label)
Fosamprenavir,Ergotamine,severe,ndf-rt+openfda(b_in_a_label)
Fosamprenavir,Salmeterol,severe,ndf-rt+openfda(b_in_a_label)
Fosamprenavir,Atorvastatin,severe,ndf-rt+openfda(a_in_b_label)
Fosamprenavir,Delavirdine,severe,ndf-rt+openfda(b_in_a_label)
Fosamprenavir,Sildenafil,reported,ndf-rt+openfda(b_in_a_label)
Fosamprenavir,Atazanavir,moderate,ndf-rt+openfda(b_in_a_label)
Fosamprenavir,Maraviroc,moderate,ndf-rt+openfda(b_in_a_label)
Fosamprenavir,Etravirine,severe,ndf-rt+openfda(a_in_b_label)
Fosamprenavir,Everolimus,severe,ndf-rt+openfda(b_in_a_label)
Fosamprenavir,Lurasidone,reported,ndf-rt+openfda(b_in_a_label)
Tadalafil,Nelfinavir,moderate,ndf-rt+openfda(a_in_b_label)
Tadalafil,Tamsulosin,moderate,ndf-rt+openfda(b_in_a_label)
Tadalafil,Atazanavir,severe,ndf-rt+openfda(a_in_b_label)
Tadalafil,Darunavir,severe,ndf-rt+openfda(a_in_b_label)
Tadalafil,Silodosin,moderate,ndf-rt+openfda(a_in_b_label)
Mycophenolic Acid,Dexlansoprazole,reported,ndf-rt+openfda(a_in_b_label)
Telithromycin,Erlotinib,reported,ndf-rt+openfda(a_in_b_label)
Telithromycin,Salmeterol,severe,ndf-rt+openfda(a_in_b_label)
Telithromycin,Toremifene,reported,ndf-rt+openfda(a_in_b_label)
Telithromycin,Everolimus,severe,ndf-rt+openfda(a_in_b_label)
Telithromycin,Dronedarone,moderate,ndf-rt+openfda(a_in_b_label)
Telithromycin,Saxagliptin,reported,ndf-rt+openfda(a_in_b_label)
Telithromycin,Cabazitaxel,moderate,ndf-rt+openfda(a_in_b_label)
Telithromycin,Ticagrelor,reported,ndf-rt+openfda(a_in_b_label)
Telithromycin,Ivacaftor,moderate,ndf-rt+openfda(a_in_b_label)
Duloxetine,Fluvoxamine,moderate,ndf-rt+openfda(b_in_a_label)
Natalizumab,Certolizumab Pegol,moderate,ndf-rt+openfda(a_in_b_label)
Natalizumab,Fingolimod,moderate,ndf-rt+openfda(a_in_b_label)
Erlotinib,Nelfinavir,reported,ndf-rt+openfda(b_in_a_label)
Erlotinib,Dexlansoprazole,moderate,ndf-rt+openfda(a_in_b_label)
Ergonovine,Atazanavir,severe,ndf-rt+openfda(a_in_b_label)
Levothyroxine,Sevelamer,reported,ndf-rt+openfda(a_in_b_label)
Levothyroxine,Lanthanum,reported,ndf-rt+openfda(a_in_b_label)
Levothyroxine,Sevelamer Carbonate,reported,ndf-rt+openfda(a_in_b_label)
Liothyronine,Sevelamer,moderate,ndf-rt+openfda(b_in_a_label)
Troleandomycin,Ergotamine,severe,ndf-rt+openfda(a_in_b_label)
Ergotamine,Indinavir,severe,ndf-rt+openfda(b_in_a_label)
Ergotamine,Nelfinavir,severe,ndf-rt+openfda(a_in_b_label)
Ergotamine,Naratriptan,severe,ndf-rt+openfda(a_in_b_label)
Ergotamine,Atazanavir,severe,ndf-rt+openfda(a_in_b_label)
Ergotamine,Darunavir,severe,ndf-rt+openfda(a_in_b_label)
Ergotamine,Posaconazole,severe,ndf-rt+openfda(a_in_b_label)
Tacrine,Fluvoxamine,moderate,ndf-rt+openfda(a_in_b_label)
Venlafaxine,Tramadol,reported,ndf-rt+openfda(b_in_a_label)
Venlafaxine,Toremifene,reported,ndf-rt+openfda(a_in_b_label)
Granisetron,Toremifene,moderate,ndf-rt+openfda(a_in_b_label)
Salmeterol,Indinavir,severe,ndf-rt+openfda(b_in_a_label)
Salmeterol,Nelfinavir,severe,ndf-rt+openfda(a_in_b_label)
Salmeterol,Atazanavir,severe,ndf-rt+openfda(a_in_b_label)
Fluvoxamine,Fosphenytoin,reported,ndf-rt+openfda(a_in_b_label)
Fluvoxamine,Escitalopram,reported,ndf-rt+openfda(a_in_b_label)
Fluvoxamine,Ramelteon,severe,ndf-rt+openfda(a_in_b_label)
Fluvoxamine,Clobazam,severe,ndf-rt+openfda(a_in_b_label)
Tramadol,Rasagiline,severe,ndf-rt+openfda(a_in_b_label)
Tramadol,Desvenlafaxine,moderate,ndf-rt+openfda(a_in_b_label)
Moexipril,Aliskiren,severe,ndf-rt+openfda(b_in_a_label)
Ibutilide,Toremifene,moderate,ndf-rt+openfda(a_in_b_label)
Indinavir,Irinotecan,moderate,ndf-rt+openfda(a_in_b_label)
Indinavir,Nelfinavir,reported,ndf-rt+openfda(a_in_b_label)
Indinavir,Quetiapine,moderate,ndf-rt+openfda(a_in_b_label)
Indinavir,Toremifene,reported,ndf-rt+openfda(a_in_b_label)
Indinavir,Atazanavir,severe,ndf-rt+openfda(a_in_b_label)
Indinavir,Ranolazine,severe,ndf-rt+openfda(a_in_b_label)
Indinavir,Etravirine,severe,ndf-rt+openfda(a_in_b_label)
Indinavir,Everolimus,moderate,ndf-rt+openfda(a_in_b_label)
Indinavir,Saxagliptin,reported,ndf-rt+openfda(a_in_b_label)
Indinavir,Cabazitaxel,moderate,ndf-rt+openfda(a_in_b_label)
Indinavir,Ticagrelor,reported,ndf-rt+openfda(a_in_b_label)
Irinotecan,Fosphenytoin,severe,ndf-rt+openfda(a_in_b_label)
Irinotecan,Nelfinavir,moderate,ndf-rt+openfda(b_in_a_label)
Irinotecan,Atazanavir,severe,ndf-rt+openfda(a_in_b_label)
Irinotecan,Telaprevir,moderate,ndf-rt+openfda(b_in_a_label)
Fosphenytoin,Delavirdine,severe,ndf-rt+openfda(b_in_a_label)
Fosphenytoin,Quetiapine,reported,ndf-rt+openfda(b_in_a_label)
Fosphenytoin,Posaconazole,moderate,ndf-rt+openfda(b_in_a_label)
Fosphenytoin,Rivaroxaban,reported,ndf-rt+openfda(b_in_a_label)
Fosphenytoin,Ticagrelor,moderate,ndf-rt+openfda(b_in_a_label)
Atorvastatin,Nelfinavir,moderate,ndf-rt+openfda(a_in_b_label)
Atorvastatin,Atazanavir,severe,ndf-rt+openfda(a_in_b_label)
Atorvastatin,Tipranavir,severe,ndf-rt+openfda(b_in_a_label)
