"name_a","name_b","severity","rxcui_a","rxcui_b","sources"
"Chloroquine","Vandetanib","contraindicated","2393","1098413","ndf-rt+onc"
"Chloroquine","Ezogabine","reported","2393","1112990","ndf-rt"
"Chloroquine","Vemurafenib","reported","2393","1147220","ndf-rt"
"Chloroquine","Crizotinib","reported","2393","1148495","ndf-rt"
"Clemastine","Methotrexate","reported","2578","6851","ndf-rt"
"Clemastine","Acitretin","reported","2578","16818","ndf-rt"
"Clemastine","Sodium Oxybate","reported","2578","9899","ndf-rt"
"Clemastine","Tinidazole","reported","2578","10612","ndf-rt"
"Clobetasol","Efalizumab","reported","2590","356988","ndf-rt"
"Clobetasol","Natalizumab","reported","2590","354770","ndf-rt"
"Clomipramine","Diethylpropion","reported","2597","3389","ndf-rt"
"Clomipramine","Disopyramide","reported","2597","3541","ndf-rt"
"Clomipramine","Dobutamine","reported","2597","3616","ndf-rt"
"Clomipramine","Dopamine","reported","2597","3628","ndf-rt"
"Clomipramine","Fluoxetine","moderate","2597","4493","ndf-rt+openfda"
"Clomipramine","Isoproterenol","reported","2597","6054","ndf-rt"
"Clomipramine","Meperidine","reported","2597","6754","ndf-rt"
"Clomipramine","Metaproterenol","reported","2597","7688","ndf-rt"
"Clomipramine","Methamphetamine","reported","2597","6816","ndf-rt"
"Clomipramine","Methylphenidate","moderate","2597","6901","ndf-rt+openfda"
"Clomipramine","Naphazoline","reported","2597","7247","ndf-rt"
"Clomipramine","Norepinephrine","moderate","2597","7512","ndf-rt+openfda"
"Clomipramine","Pargyline","reported","2597","7930","ndf-rt"
"Clomipramine","Phendimetrazine","reported","2597","33272","ndf-rt"
"Clomipramine","Phentermine","reported","2597","8152","ndf-rt"
"Clomipramine","Procarbazine","contraindicated","2597","8702","ndf-rt+onc"
"Clomipramine","Quinidine","reported","2597","9068","ndf-rt"
"Clomipramine","Selegiline","contraindicated","2597","9639","ndf-rt+onc"
"Clomipramine","Terbutaline","reported","2597","10368","ndf-rt"
"Clomipramine","Thioridazine","reported","2597","10502","ndf-rt"
"Clomipramine","Tranylcypromine","contraindicated","2597","10734","ndf-rt+onc"
"Clomipramine","Dextroamphetamine","reported","2597","3288","ndf-rt"
"Clomipramine","Sertraline","moderate","2597","36437","ndf-rt+openfda"
"Clomipramine","Rifabutin","reported","2597","55672","ndf-rt"
"Clomipramine","Paroxetine","moderate","2597","32937","ndf-rt+openfda"
"Clomipramine","Cisapride","reported","2597","35255","ndf-rt"
"Clomipramine","Levomethadyl","reported","2597","237005","ndf-rt"
"Clomipramine","Ritonavir","reported","2597","85762","ndf-rt"
"Clomipramine","Rifapentine","reported","2597","35617","ndf-rt"
"Clomipramine","Citalopram","reported","2597","2556","ndf-rt"
"Clomipramine","Amprenavir","reported","2597","228656","ndf-rt"
"Clomipramine","Linezolid","severe","2597","190376","ndf-rt+openfda"
"Clomipramine","Ziprasidone","reported","2597","115698","ndf-rt"
"Clomipramine","Dexmethylphenidate","reported","2597","352372","ndf-rt"
"Clomipramine","Duloxetine","reported","2597","72625","ndf-rt"
"Clomipramine","P-V Tussin","reported","2597","219013","ndf-rt"
"Clomipramine","Yohimbine","reported","2597","220982","ndf-rt"
"Clomipramine","Tetrahydrozoline","reported","2597","37935","ndf-rt"
"Clomipramine","M-End","reported","2597","218126","ndf-rt"
"Clomipramine","Epinephrine,Racemic","reported","2597","66887","ndf-rt"
"Clomipramine","Fluvoxamine","moderate","2597","42355","ndf-rt+openfda"
"Clomipramine","Tramadol","reported","2597","10689","ndf-rt"
"Clomipramine","Midodrine","reported","2597","6963","ndf-rt"
"Clomipramine","Anagrelide","reported","2597","596724","ndf-rt"
"Clomipramine","St. John's Wort","reported","2597","258326","ndf-rt"
"Clomipramine","Escitalopram","reported","2597","321988","ndf-rt"
"Clomipramine","Milnacipran","moderate","2597","588250","ndf-rt+openfda"
"Clomipramine","Rasagiline","reported","2597","134748","ndf-rt"
"Clomipramine","Lisdexamfetamine","reported","2597","700810","ndf-rt"
"Clomipramine","Dronedarone","reported","2597","233698","ndf-rt"
"Clomipramine","Tapentadol","reported","2597","787390","ndf-rt"
"Clorazepate","Fluoxetine","reported","2353","4493","ndf-rt"
"Clorazepate","Nefazodone","reported","2353","31565","ndf-rt"
"Clorazepate","Ritonavir","moderate","2353","85762","ndf-rt+openfda"
"Clorazepate","Sodium Oxybate","reported","2353","9899","ndf-rt"
"Clorazepate","Fluvoxamine","reported","2353","42355","ndf-rt"
"Clorazepate","Clozapine (Fazaclo)","reported","2353","542974","ndf-rt"
"Cloxacillin","Methotrexate","reported","2625","6851","ndf-rt"
"Cocaine","Procarbazine","reported","2653","8702","ndf-rt"
"Cocaine","Selegiline","reported","2653","9639","ndf-rt"
"Cocaine","Tranylcypromine","reported","2653","10734","ndf-rt"
"Cocaine","Linezolid","reported","2653","190376","ndf-rt"
"Cocaine","Donepezil","reported","2653","135447","ndf-rt"
"Cocaine","Rasagiline","reported","2653","134748","ndf-rt"
"Cocaine","Crizotinib","reported","2653","1148495","ndf-rt"
"Colestipol","Mycophenolate Mofetil","severe","2685","68149","ndf-rt+openfda"
"Colestipol","Mycophenolic Acid","severe","2685","7145","ndf-rt+openfda"
"Colestipol","Aloe/Hydrocortisone","reported","2685","217625","ndf-rt"
"Colestipol","Raloxifene","reported","2685","72143","ndf-rt"
"Colestipol","Deferasirox","reported","2685","614373","ndf-rt"
"Colestipol","Mycophenolate","severe","2685","265323","ndf-rt+openfda"
"Colistin","Succinylcholine","reported","2709","10154","ndf-rt"
"Colistin","Vecuronium","reported","2709","71535","ndf-rt"
"Colistin","Desflurane","reported","2709","27340","ndf-rt"
"Colistin","Rocuronium Bromide","moderate","2709","32521","ndf-rt+openfda"
"Colistin","Cisatracurium","moderate","2709","319864","ndf-rt+openfda"
"Colistin","Abobotulinumtoxina","reported","2709","860168","ndf-rt"
"Colistin","Onabotulinumtoxina","reported","2709","860189","ndf-rt"
"Colistin","Rimabotulinumtoxinb","reported","2709","860178","ndf-rt"
"Colistin","Incobotulinumtoxina","reported","2709","1000104","ndf-rt"
"Cyclobenzaprine","Diethylpropion","reported","21949","3389","ndf-rt"
"Cyclobenzaprine","Disopyramide","reported","21949","3541","ndf-rt"
"Cyclobenzaprine","Dobutamine","reported","21949","3616","ndf-rt"
"Cyclobenzaprine","Dopamine","reported","21949","3628","ndf-rt"
"Cyclobenzaprine","Fluoxetine","reported","21949","4493","ndf-rt"
"Cyclobenzaprine","Isoproterenol","reported","21949","6054","ndf-rt"
"Cyclobenzaprine","Metaproterenol","reported","21949","7688","ndf-rt"
"Cyclobenzaprine","Methamphetamine","reported","21949","6816","ndf-rt"
"Cyclobenzaprine","Methylphenidate","reported","21949","6901","ndf-rt"
"Cyclobenzaprine","Naphazoline","reported","21949","7247","ndf-rt"
"Cyclobenzaprine","Norepinephrine","severe","21949","7512","ndf-rt+openfda"
"Cyclobenzaprine","Phendimetrazine","reported","21949","33272","ndf-rt"
"Cyclobenzaprine","Phentermine","reported","21949","8152","ndf-rt"
"Cyclobenzaprine","Procarbazine","reported","21949","8702","ndf-rt"
"Cyclobenzaprine","Selegiline","severe","21949","9639","ndf-rt+openfda"
"Cyclobenzaprine","Terbutaline","reported","21949","10368","ndf-rt"
"Cyclobenzaprine","Tranylcypromine","severe","21949","10734","ndf-rt+openfda"
"Cyclobenzaprine","Dextroamphetamine","reported","21949","3288","ndf-rt"
"Cyclobenzaprine","Paroxetine","reported","21949","32937","ndf-rt"
"Cyclobenzaprine","Linezolid","reported","21949","190376","ndf-rt"
"Cyclobenzaprine","Dexmethylphenidate","reported","21949","352372","ndf-rt"
"Cyclobenzaprine","Sodium Oxybate","reported","21949","9899","ndf-rt"
"Cyclobenzaprine","P-V Tussin","reported","21949","219013","ndf-rt"
"Cyclobenzaprine","Tetrahydrozoline","reported","21949","37935","ndf-rt"
"Cyclobenzaprine","M-End","reported","21949","218126","ndf-rt"
"Cyclobenzaprine","Epinephrine,Racemic","reported","21949","66887","ndf-rt"
"Cyclobenzaprine","Tramadol","moderate","21949","10689","ndf-rt+openfda"
"Cyclobenzaprine","Midodrine","reported","21949","6963","ndf-rt"
"Cyclobenzaprine","St. John's Wort","reported","21949","258326","ndf-rt"
"Cyclobenzaprine","Rasagiline","severe","21949","134748","ndf-rt+openfda"
"Cyclobenzaprine","Lisdexamfetamine","reported","21949","700810","ndf-rt"
"Cyclobenzaprine","Dronedarone","reported","21949","233698","ndf-rt"
"Cyclobenzaprine","Tapentadol","moderate","21949","787390","ndf-rt+openfda"
"Cyproheptadine","Fluoxetine","reported","3013","4493","ndf-rt"
"Cyproheptadine","Sertraline","reported","3013","36437","ndf-rt"
"Cyproheptadine","Paroxetine","reported","3013","32937","ndf-rt"
"Dantrolene","Diltiazem","reported","3105","3443","ndf-rt"
"Dantrolene","Nicardipine","reported","3105","7396","ndf-rt"
"Dantrolene","Verapamil","reported","3105","11170","ndf-rt"
"Dantrolene","Felodipine","reported","3105","4316","ndf-rt"
"Dantrolene","Amlodipine","reported","3105","17767","ndf-rt"
"Dantrolene","Nisoldipine","reported","3105","7435","ndf-rt"
"Daunorubicin","Trastuzumab","reported","3109","224905","ndf-rt"
"Daunorubicin","Bacillus Calmette-Guerin,Montreal Vaccine","reported","3109","314513","ndf-rt"
"Daunorubicin","Efalizumab","reported","3109","356988","ndf-rt"
"Daunorubicin","Natalizumab","reported","3109","354770","ndf-rt"
"Daunorubicin","Varicella","reported","3109","11131","ndf-rt"
"Daunorubicin","Clozapine (Fazaclo)","reported","3109","542974","ndf-rt"
"Daunorubicin","Fingolimod","reported","3109","1012892","ndf-rt"
"Daunorubicin","Deferiprone","reported","3109","11645","ndf-rt"
"Demeclocycline","Psyllium","reported","3154","8928","ndf-rt"
"Demeclocycline","Succinylcholine","reported","3154","10154","ndf-rt"
"Demeclocycline","Vecuronium","reported","3154","71535","ndf-rt"
"Demeclocycline","Warfarin","reported","3154","11289","ndf-rt"
"Demeclocycline","Calcium Phosphate","reported","3154","1919","ndf-rt"
"Demeclocycline","Calcium Glubionate","reported","3154","25806","ndf-rt"
"Demeclocycline","Lactase","reported","3154","41397","ndf-rt"
"Demeclocycline","Rocuronium Bromide","reported","3154","32521","ndf-rt"
"Demeclocycline","Acitretin","reported","3154","16818","ndf-rt"
"Demeclocycline","Anusol","reported","3154","128774","ndf-rt"
"Demeclocycline","Cisatracurium","reported","3154","319864","ndf-rt"
"Demeclocycline","Diet Aid","reported","3154","216598","ndf-rt"
"Demeclocycline","Tisseel","reported","3154","287575","ndf-rt"
"Demeclocycline","Abobotulinumtoxina","reported","3154","860168","ndf-rt"
"Demeclocycline","Onabotulinumtoxina","reported","3154","860189","ndf-rt"
"Demeclocycline","Rimabotulinumtoxinb","reported","3154","860178","ndf-rt"
"Demeclocycline","Calcium Pangamate","reported","3154","1917","ndf-rt"
"Demeclocycline","Incobotulinumtoxina","reported","3154","1000104","ndf-rt"
"Demeclocycline","Calcium Folinate","reported","3154","225852","ndf-rt"
"Desipramine","Diethylpropion","reported","3247","3389","ndf-rt"
"Desipramine","Disopyramide","reported","3247","3541","ndf-rt"
"Desipramine","Dobutamine","reported","3247","3616","ndf-rt"
"Desipramine","Dopamine","severe","3247","3628","ndf-rt+openfda"
"Desipramine","Fluoxetine","severe","3247","4493","ndf-rt+openfda"
"Desipramine","Isoproterenol","reported","3247","6054","ndf-rt"
"Desipramine","Metaproterenol","reported","3247","7688","ndf-rt"
"Desipramine","Methadone","reported","3247","6813","ndf-rt"
"Desipramine","Methamphetamine","reported","3247","6816","ndf-rt"
"Desipramine","Methylphenidate","moderate","3247","6901","ndf-rt+openfda"
"Desipramine","Naphazoline","reported","3247","7247","ndf-rt"
"Desipramine","Norepinephrine","moderate","3247","7512","ndf-rt+openfda"
"Desipramine","Pargyline","reported","3247","7930","ndf-rt"
"Desipramine","Phendimetrazine","reported","3247","33272","ndf-rt"
"Desipramine","Phentermine","reported","3247","8152","ndf-rt"
"Desipramine","Procarbazine","contraindicated","3247","8702","ndf-rt+onc"
"Desipramine","Quinidine","severe","3247","9068","ndf-rt+openfda"
"Desipramine","Selegiline","contraindicated","3247","9639","ndf-rt+onc"
"Desipramine","Terbutaline","reported","3247","10368","ndf-rt"
"Desipramine","Thioridazine","reported","3247","10502","ndf-rt"
"Desipramine","Tranylcypromine","contraindicated","3247","10734","ndf-rt+onc"
"Desipramine","Dextroamphetamine","moderate","3247","3288","ndf-rt+openfda"
"Desipramine","Sertraline","moderate","3247","36437","ndf-rt+openfda"
"Desipramine","Itraconazole","reported","3247","28031","ndf-rt"
"Desipramine","Rifabutin","reported","3247","55672","ndf-rt"
"Desipramine","Paroxetine","reported","3247","32937","ndf-rt"
"Desipramine","Cisapride","reported","3247","35255","ndf-rt"
"Desipramine","Levomethadyl","reported","3247","237005","ndf-rt"
"Desipramine","Ritonavir","moderate","3247","85762","ndf-rt+openfda"
"Desipramine","Rifapentine","reported","3247","35617","ndf-rt"
"Desipramine","Citalopram","moderate","3247","2556","ndf-rt+openfda"
"Desipramine","Linezolid","severe","3247","190376","ndf-rt+openfda"
"Desipramine","Ziprasidone","reported","3247","115698","ndf-rt"
"Desipramine","Dexmethylphenidate","reported","3247","352372","ndf-rt"
"Desipramine","Sodium Oxybate","reported","3247","9899","ndf-rt"
"Desipramine","Duloxetine","moderate","3247","72625","ndf-rt+openfda"
"Desipramine","P-V Tussin","reported","3247","219013","ndf-rt"
"Desipramine","Yohimbine","reported","3247","220982","ndf-rt"
"Desipramine","Tetrahydrozoline","reported","3247","37935","ndf-rt"
"Desipramine","M-End","reported","3247","218126","ndf-rt"
"Desipramine","Epinephrine,Racemic","reported","3247","66887","ndf-rt"
"Desipramine","Fluvoxamine","reported","3247","42355","ndf-rt"
"Desipramine","Tramadol","reported","3247","10689","ndf-rt"
"Desipramine","Midodrine","reported","3247","6963","ndf-rt"
"Desipramine","Anagrelide","reported","3247","596724","ndf-rt"
"Desipramine","St. John's Wort","reported","3247","258326","ndf-rt"
"Desipramine","Escitalopram","moderate","3247","321988","ndf-rt+openfda"
"Desipramine","Darifenacin","reported","3247","136198","ndf-rt"
"Desipramine","Milnacipran","reported","3247","588250","ndf-rt"
"Desipramine","Rasagiline","reported","3247","134748","ndf-rt"
"Desipramine","Lisdexamfetamine","moderate","3247","700810","ndf-rt+openfda"
"Desipramine","Dronedarone","reported","3247","233698","ndf-rt"
"Desipramine","Tapentadol","reported","3247","787390","ndf-rt"
"Desoxycorticosterone","Risperidone","reported","3256","35636","ndf-rt"
"Desoxycorticosterone","Mifepristone","reported","3256","6964","ndf-rt"
"Desoxycorticosterone","Aripiprazole","reported","3256","89013","ndf-rt"
"Desoxycorticosterone","Ambenonium","reported","3256","623","ndf-rt"
"Desoxycorticosterone","Quetiapine","reported","3256","51272","ndf-rt"
"Diatrizoate","Metformin","reported","3319","6809","ndf-rt"
"Diclofenac","Lithium","moderate","3355","6448","ndf-rt+openfda"
"Diclofenac","Methotrexate","moderate","3355","6851","ndf-rt+openfda"
"Diclofenac","Naphazoline","reported","3355","7247","ndf-rt"
"Diclofenac","Warfarin","reported","3355","11289","ndf-rt"
"Diclofenac","Methylbenzethonium Chloride","reported","3355","29829","ndf-rt"
"Diclofenac","Pegademase Bovine","reported","3355","59768","ndf-rt"
"Diclofenac","Xylometazoline","reported","3355","39841","ndf-rt"
"Diclofenac","Fluticasone","reported","3355","41126","ndf-rt"
"Diclofenac","Foscarnet","reported","3355","33562","ndf-rt"
"Diclofenac","Abciximab","reported","3355","83929","ndf-rt"
"Diclofenac","Cidofovir","reported","3355","83171","ndf-rt"
"Diclofenac","Eptifibatide","reported","3355","75635","ndf-rt"
"Diclofenac","Cilostazol","reported","3355","21107","ndf-rt"
"Diclofenac","Tenofovir","reported","3355","117466","ndf-rt"
"Diclofenac","Voriconazole","moderate","3355","121243","ndf-rt+openfda"
"Diclofenac","Pemetrexed","severe","3355","68446","ndf-rt+openfda"
"Diclofenac","Clopidogrel","reported","3355","32968","ndf-rt"
"Diclofenac","Prasugrel","reported","3355","613391","ndf-rt"
"Diclofenac","Pralatrexate","reported","3355","662019","ndf-rt"
"Diclofenac","Rivaroxaban","reported","3355","1114195","ndf-rt"
"Diclofenac","Ticagrelor","reported","3355","1116632","ndf-rt"
"Dicloxacillin","Methotrexate","reported","3356","6851","ndf-rt"
"Dicloxacillin","Warfarin","moderate","3356","11289","ndf-rt+openfda"
"Dicyclomine","Diet Aid","reported","3361","216598","ndf-rt"
"Dicyclomine","Pramlintide","reported","3361","139953","ndf-rt"
"Dicyclomine","Axitinib","reported","3361","1242999","ndf-rt"
"Diethylpropion","Doxepin","reported","3389","3638","ndf-rt"
"Diethylpropion","Imipramine","reported","3389","5691","ndf-rt"
"Diethylpropion","Maprotiline","reported","3389","6646","ndf-rt"
"Diethylpropion","Nortriptyline","reported","3389","7531","ndf-rt"
"Diethylpropion","Pargyline","reported","3389","7930","ndf-rt"
"Diethylpropion","Procarbazine","contraindicated","3389","8702","ndf-rt+onc"
"Diethylpropion","Protriptyline","reported","3389","8886","ndf-rt"
"Diethylpropion","Selegiline","contraindicated","3389","9639","ndf-rt+onc"
"Diethylpropion","Tranylcypromine","contraindicated","3389","10734","ndf-rt+onc"
"Diethylpropion","Trimipramine","reported","3389","10834","ndf-rt"
"Diethylpropion","Desflurane","reported","3389","27340","ndf-rt"
"Diethylpropion","Sevoflurane","reported","3389","36453","ndf-rt"
"Diethylpropion","Linezolid","reported","3389","190376","ndf-rt"
"Diethylpropion","Rasagiline","reported","3389","134748","ndf-rt"
"Dihydrocodeine","Naltrexone","reported","23088","7243","ndf-rt"
"Dihydrocodeine","Sodium Oxybate","reported","23088","9899","ndf-rt"
"Dihydroergotamine","Dopamine","reported","3418","3628","ndf-rt"
"Dihydroergotamine","Fenfluramine","reported","3418","4328","ndf-rt"
"Dihydroergotamine","Propranolol","severe","3418","8787","ndf-rt+openfda"
"Dihydroergotamine","Azithromycin","severe","3418","18631","ndf-rt+openfda"
"Dihydroergotamine","Clarithromycin","contraindicated","3418","21212","ndf-rt+onc"
"Dihydroergotamine","Isosorbide Mononitrate","reported","3418","28004","ndf-rt"
"Dihydroergotamine","Itraconazole","contraindicated","3418","28031","ndf-rt+onc"
"Dihydroergotamine","Tacrolimus","reported","3418","42316","ndf-rt"
